"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_cases"
15792,2012,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",2,"nonconformity",1
15793,2012,26,"Mobility and Transport","MOVE",22,"Malta","MT",1,"noncommunication",3
15794,2012,26,"Mobility and Transport","MOVE",22,"Malta","MT",2,"nonconformity",2
15795,2012,26,"Mobility and Transport","MOVE",23,"Poland","PL",1,"noncommunication",5
15796,2012,26,"Mobility and Transport","MOVE",23,"Poland","PL",2,"nonconformity",1
15797,2012,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",1,"noncommunication",2
15799,2012,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",1,"noncommunication",4
15800,2012,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",2,"nonconformity",3
15801,2012,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",1,"noncommunication",3
15802,2012,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",2,"nonconformity",1
15803,2012,26,"Mobility and Transport","MOVE",27,"Romania","RO",1,"noncommunication",4
15804,2012,26,"Mobility and Transport","MOVE",27,"Romania","RO",2,"nonconformity",1
15913,2012,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",1,"noncommunication",1
15914,2012,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",2,"nonconformity",2
15915,2012,29,"Taxation and Customs Union","TAXUD",2,"France","FR",1,"noncommunication",1
15916,2012,29,"Taxation and Customs Union","TAXUD",2,"France","FR",2,"nonconformity",4
15918,2012,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",2,"nonconformity",5
15919,2012,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",1,"noncommunication",1
15920,2012,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",2,"nonconformity",4
15921,2012,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",1,"noncommunication",1
15922,2012,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",2,"nonconformity",4
15924,2012,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",2,"nonconformity",1
15925,2012,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",1,"noncommunication",2
15926,2012,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",2,"nonconformity",1
15929,2012,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",1,"noncommunication",1
15931,2012,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",1,"noncommunication",1
15932,2012,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",2,"nonconformity",3
15933,2012,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",1,"noncommunication",2
15934,2012,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",2,"nonconformity",2
15938,2012,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",2,"nonconformity",1
15939,2012,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",1,"noncommunication",1
15943,2012,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",1,"noncommunication",1
15946,2012,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",2,"nonconformity",1
15948,2012,29,"Taxation and Customs Union","TAXUD",18,"Estonia","EE",2,"nonconformity",1
15949,2012,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",1,"noncommunication",1
15950,2012,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",2,"nonconformity",3
15951,2012,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",1,"noncommunication",1
15955,2012,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",1,"noncommunication",1
15957,2012,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",1,"noncommunication",1
15961,2012,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",1,"noncommunication",2
15964,2012,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",2,"nonconformity",1
15966,2012,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",2,"nonconformity",1
16021,2013,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"noncommunication",1
16023,2013,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"noncommunication",1
16027,2013,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"noncommunication",1
16028,2013,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"nonconformity",1
16051,2013,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"noncommunication",1
16084,2013,2,"Budget","BUDG",4,"Italy","IT",2,"nonconformity",1
16088,2013,2,"Budget","BUDG",6,"Netherlands","NL",2,"nonconformity",1
16094,2013,2,"Budget","BUDG",9,"United Kingdom","UK",2,"nonconformity",1
16133,2013,3,"Climate Action","CLIMA",1,"Belgium","BE",1,"noncommunication",1
16136,2013,3,"Climate Action","CLIMA",2,"France","FR",2,"nonconformity",1
16138,2013,3,"Climate Action","CLIMA",3,"Germany","DE",2,"nonconformity",1
16139,2013,3,"Climate Action","CLIMA",4,"Italy","IT",1,"noncommunication",1
16144,2013,3,"Climate Action","CLIMA",6,"Netherlands","NL",2,"nonconformity",1
16151,2013,3,"Climate Action","CLIMA",10,"Greece","EL",1,"noncommunication",1
16154,2013,3,"Climate Action","CLIMA",11,"Portugal","PT",2,"nonconformity",1
16169,2013,3,"Climate Action","CLIMA",19,"Hungary","HU",1,"noncommunication",1
16171,2013,3,"Climate Action","CLIMA",20,"Latvia","LV",1,"noncommunication",1
16174,2013,3,"Climate Action","CLIMA",21,"Lithuania","LT",2,"nonconformity",1
16177,2013,3,"Climate Action","CLIMA",23,"Poland","PL",1,"noncommunication",1
16179,2013,3,"Climate Action","CLIMA",24,"Slovakia","SK",1,"noncommunication",1
16181,2013,3,"Climate Action","CLIMA",25,"Slovenia","SI",1,"noncommunication",1
16183,2013,3,"Climate Action","CLIMA",26,"Bulgaria","BG",1,"noncommunication",1
16185,2013,3,"Climate Action","CLIMA",27,"Romania","RO",1,"noncommunication",1
16190,2013,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",2,"nonconformity",1
16196,2013,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",2,"nonconformity",2
16198,2013,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2,"nonconformity",2
16218,2013,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",2,"nonconformity",1
16228,2013,4,"Communication Networks, Content and Technology","CONNECT",20,"Latvia","LV",2,"nonconformity",1
16230,2013,4,"Communication Networks, Content and Technology","CONNECT",21,"Lithuania","LT",2,"nonconformity",1
16232,2013,4,"Communication Networks, Content and Technology","CONNECT",22,"Malta","MT",2,"nonconformity",1
16234,2013,4,"Communication Networks, Content and Technology","CONNECT",23,"Poland","PL",2,"nonconformity",1
16258,2013,5,"Competition","COMP",7,"Denmark","DK",2,"nonconformity",1
16282,2013,5,"Competition","COMP",19,"Hungary","HU",2,"nonconformity",1
16470,2013,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",2,"nonconformity",1
16471,2013,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",1,"noncommunication",1
16472,2013,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",2,"nonconformity",2
16473,2013,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",1,"noncommunication",1
16474,2013,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",2,"nonconformity",2
16475,2013,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",1,"noncommunication",1
16476,2013,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",2,"nonconformity",1
16477,2013,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",1,"noncommunication",1
16480,2013,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",2,"nonconformity",1
16482,2013,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",2,"nonconformity",1
16483,2013,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",1,"noncommunication",1
16489,2013,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",1,"noncommunication",1
16491,2013,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",1,"noncommunication",1
16492,2013,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",2,"nonconformity",3
16493,2013,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",1,"noncommunication",1
16494,2013,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",2,"nonconformity",2
16496,2013,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",2,"nonconformity",1
16499,2013,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",1,"noncommunication",1
16501,2013,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",1,"noncommunication",1
16502,2013,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",2,"nonconformity",1
16505,2013,9,"Employment, Social Affairs and Inclusion","EMPL",19,"Hungary","HU",1,"noncommunication",1
16514,2013,9,"Employment, Social Affairs and Inclusion","EMPL",23,"Poland","PL",2,"nonconformity",1
16515,2013,9,"Employment, Social Affairs and Inclusion","EMPL",24,"Slovakia","SK",1,"noncommunication",1
16516,2013,9,"Employment, Social Affairs and Inclusion","EMPL",24,"Slovakia","SK",2,"nonconformity",1
16517,2013,9,"Employment, Social Affairs and Inclusion","EMPL",25,"Slovenia","SI",1,"noncommunication",1
16520,2013,9,"Employment, Social Affairs and Inclusion","EMPL",26,"Bulgaria","BG",2,"nonconformity",1
16522,2013,9,"Employment, Social Affairs and Inclusion","EMPL",27,"Romania","RO",2,"nonconformity",1
16525,2013,10,"Energy","ENER",1,"Belgium","BE",1,"noncommunication",2
16527,2013,10,"Energy","ENER",2,"France","FR",1,"noncommunication",1
16529,2013,10,"Energy","ENER",3,"Germany","DE",1,"noncommunication",1
16531,2013,10,"Energy","ENER",4,"Italy","IT",1,"noncommunication",1
16533,2013,10,"Energy","ENER",5,"Luxembourg","LU",1,"noncommunication",1
16535,2013,10,"Energy","ENER",6,"Netherlands","NL",1,"noncommunication",1
16537,2013,10,"Energy","ENER",7,"Denmark","DK",1,"noncommunication",1
16539,2013,10,"Energy","ENER",8,"Ireland","IE",1,"noncommunication",1
16541,2013,10,"Energy","ENER",9,"United Kingdom","UK",1,"noncommunication",1
16543,2013,10,"Energy","ENER",10,"Greece","EL",1,"noncommunication",1
16545,2013,10,"Energy","ENER",11,"Portugal","PT",1,"noncommunication",1
16546,2013,10,"Energy","ENER",11,"Portugal","PT",2,"nonconformity",1
16547,2013,10,"Energy","ENER",12,"Spain","ES",1,"noncommunication",2
16548,2013,10,"Energy","ENER",12,"Spain","ES",2,"nonconformity",1
16549,2013,10,"Energy","ENER",13,"Austria","AT",1,"noncommunication",1
16553,2013,10,"Energy","ENER",15,"Sweden","SE",1,"noncommunication",2
16555,2013,10,"Energy","ENER",16,"Cyprus","CY",1,"noncommunication",2
16557,2013,10,"Energy","ENER",17,"Czech Republic","CZ",1,"noncommunication",1
16558,2013,10,"Energy","ENER",17,"Czech Republic","CZ",2,"nonconformity",2
16561,2013,10,"Energy","ENER",19,"Hungary","HU",1,"noncommunication",1
16563,2013,10,"Energy","ENER",20,"Latvia","LV",1,"noncommunication",2
16565,2013,10,"Energy","ENER",21,"Lithuania","LT",1,"noncommunication",2
16567,2013,10,"Energy","ENER",22,"Malta","MT",1,"noncommunication",1
16569,2013,10,"Energy","ENER",23,"Poland","PL",1,"noncommunication",2
16570,2013,10,"Energy","ENER",23,"Poland","PL",2,"nonconformity",1
16573,2013,10,"Energy","ENER",25,"Slovenia","SI",1,"noncommunication",1
16574,2013,10,"Energy","ENER",25,"Slovenia","SI",2,"nonconformity",1
16575,2013,10,"Energy","ENER",26,"Bulgaria","BG",1,"noncommunication",1
16577,2013,10,"Energy","ENER",27,"Romania","RO",1,"noncommunication",2
16578,2013,10,"Energy","ENER",27,"Romania","RO",2,"nonconformity",1
16579,2013,10,"Energy","ENER",28,"Croatia","HR",1,"noncommunication",1
16581,2013,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",1,"noncommunication",2
16584,2013,11,"Enterprise and Industry","ENTR",2,"France","FR",2,"nonconformity",4
16585,2013,11,"Enterprise and Industry","ENTR",3,"Germany","DE",1,"noncommunication",2
16587,2013,11,"Enterprise and Industry","ENTR",4,"Italy","IT",1,"noncommunication",2
16589,2013,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",1,"noncommunication",2
16591,2013,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",1,"noncommunication",1
16595,2013,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",1,"noncommunication",1
16597,2013,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",1,"noncommunication",5
16599,2013,11,"Enterprise and Industry","ENTR",10,"Greece","EL",1,"noncommunication",1
16601,2013,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",1,"noncommunication",1
16604,2013,11,"Enterprise and Industry","ENTR",12,"Spain","ES",2,"nonconformity",1
16607,2013,11,"Enterprise and Industry","ENTR",14,"Finland","FI",1,"noncommunication",2
16609,2013,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",1,"noncommunication",1
16611,2013,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",1,"noncommunication",3
16613,2013,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",1,"noncommunication",1
16615,2013,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",1,"noncommunication",1
16617,2013,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",1,"noncommunication",1
16619,2013,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",1,"noncommunication",1
16623,2013,11,"Enterprise and Industry","ENTR",22,"Malta","MT",1,"noncommunication",1
16627,2013,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",1,"noncommunication",2
16629,2013,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",1,"noncommunication",1
16633,2013,11,"Enterprise and Industry","ENTR",27,"Romania","RO",1,"noncommunication",1
16637,2013,12,"Environment","ENV",1,"Belgium","BE",1,"noncommunication",8
16638,2013,12,"Environment","ENV",1,"Belgium","BE",2,"nonconformity",1
16639,2013,12,"Environment","ENV",2,"France","FR",1,"noncommunication",5
16640,2013,12,"Environment","ENV",2,"France","FR",2,"nonconformity",2
16641,2013,12,"Environment","ENV",3,"Germany","DE",1,"noncommunication",7
16642,2013,12,"Environment","ENV",3,"Germany","DE",2,"nonconformity",4
16643,2013,12,"Environment","ENV",4,"Italy","IT",1,"noncommunication",10
16644,2013,12,"Environment","ENV",4,"Italy","IT",2,"nonconformity",5
16645,2013,12,"Environment","ENV",5,"Luxembourg","LU",1,"noncommunication",8
16647,2013,12,"Environment","ENV",6,"Netherlands","NL",1,"noncommunication",2
16649,2013,12,"Environment","ENV",7,"Denmark","DK",1,"noncommunication",8
16652,2013,12,"Environment","ENV",8,"Ireland","IE",2,"nonconformity",1
16653,2013,12,"Environment","ENV",9,"United Kingdom","UK",1,"noncommunication",4
16654,2013,12,"Environment","ENV",9,"United Kingdom","UK",2,"nonconformity",2
16655,2013,12,"Environment","ENV",10,"Greece","EL",1,"noncommunication",9
16656,2013,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",5
16657,2013,12,"Environment","ENV",11,"Portugal","PT",1,"noncommunication",10
16658,2013,12,"Environment","ENV",11,"Portugal","PT",2,"nonconformity",1
16659,2013,12,"Environment","ENV",12,"Spain","ES",1,"noncommunication",10
16660,2013,12,"Environment","ENV",12,"Spain","ES",2,"nonconformity",2
16661,2013,12,"Environment","ENV",13,"Austria","AT",1,"noncommunication",7
16662,2013,12,"Environment","ENV",13,"Austria","AT",2,"nonconformity",4
16663,2013,12,"Environment","ENV",14,"Finland","FI",1,"noncommunication",7
16665,2013,12,"Environment","ENV",15,"Sweden","SE",1,"noncommunication",1
16667,2013,12,"Environment","ENV",16,"Cyprus","CY",1,"noncommunication",9
16669,2013,12,"Environment","ENV",17,"Czech Republic","CZ",1,"noncommunication",3
16670,2013,12,"Environment","ENV",17,"Czech Republic","CZ",2,"nonconformity",3
16671,2013,12,"Environment","ENV",18,"Estonia","EE",1,"noncommunication",5
16672,2013,12,"Environment","ENV",18,"Estonia","EE",2,"nonconformity",3
16673,2013,12,"Environment","ENV",19,"Hungary","HU",1,"noncommunication",9
16674,2013,12,"Environment","ENV",19,"Hungary","HU",2,"nonconformity",1
16675,2013,12,"Environment","ENV",20,"Latvia","LV",1,"noncommunication",3
16676,2013,12,"Environment","ENV",20,"Latvia","LV",2,"nonconformity",3
16677,2013,12,"Environment","ENV",21,"Lithuania","LT",1,"noncommunication",5
16679,2013,12,"Environment","ENV",22,"Malta","MT",1,"noncommunication",5
16680,2013,12,"Environment","ENV",22,"Malta","MT",2,"nonconformity",1
16681,2013,12,"Environment","ENV",23,"Poland","PL",1,"noncommunication",5
16682,2013,12,"Environment","ENV",23,"Poland","PL",2,"nonconformity",1
16683,2013,12,"Environment","ENV",24,"Slovakia","SK",1,"noncommunication",6
16684,2013,12,"Environment","ENV",24,"Slovakia","SK",2,"nonconformity",5
16685,2013,12,"Environment","ENV",25,"Slovenia","SI",1,"noncommunication",7
16686,2013,12,"Environment","ENV",25,"Slovenia","SI",2,"nonconformity",1
16687,2013,12,"Environment","ENV",26,"Bulgaria","BG",1,"noncommunication",5
16688,2013,12,"Environment","ENV",26,"Bulgaria","BG",2,"nonconformity",2
16689,2013,12,"Environment","ENV",27,"Romania","RO",1,"noncommunication",8
16690,2013,12,"Environment","ENV",27,"Romania","RO",2,"nonconformity",1
16691,2013,12,"Environment","ENV",28,"Croatia","HR",1,"noncommunication",3
16861,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",1,"noncommunication",1
16867,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",1,"noncommunication",1
16881,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",1,"noncommunication",1
16882,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",2,"nonconformity",1
16883,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",1,"noncommunication",1
16884,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",2,"nonconformity",1
16886,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",2,"nonconformity",2
16887,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",1,"noncommunication",1
16890,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",2,"nonconformity",1
16895,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",1,"noncommunication",1
16897,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",1,"noncommunication",1
16898,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",2,"nonconformity",1
16899,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",1,"noncommunication",1
16901,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",1,"noncommunication",1
16905,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",1,"noncommunication",1
16908,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",2,"nonconformity",1
16909,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",1,"noncommunication",1
16913,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",1,"noncommunication",1
16914,2013,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",2,"nonconformity",2
16917,2013,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",2
16919,2013,17,"Health and Consumers","SANCO",2,"France","FR",1,"noncommunication",1
16921,2013,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",1
16923,2013,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",3
16925,2013,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"noncommunication",1
16927,2013,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"noncommunication",2
16929,2013,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",4
16930,2013,17,"Health and Consumers","SANCO",7,"Denmark","DK",2,"nonconformity",1
16931,2013,17,"Health and Consumers","SANCO",8,"Ireland","IE",1,"noncommunication",2
16933,2013,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"noncommunication",3
16935,2013,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",2
16937,2013,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",4
16939,2013,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"noncommunication",2
16941,2013,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",3
16943,2013,17,"Health and Consumers","SANCO",14,"Finland","FI",1,"noncommunication",2
16945,2013,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,"noncommunication",2
16947,2013,17,"Health and Consumers","SANCO",16,"Cyprus","CY",1,"noncommunication",2
16949,2013,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",1,"noncommunication",2
16951,2013,17,"Health and Consumers","SANCO",18,"Estonia","EE",1,"noncommunication",2
16952,2013,17,"Health and Consumers","SANCO",18,"Estonia","EE",2,"nonconformity",1
16953,2013,17,"Health and Consumers","SANCO",19,"Hungary","HU",1,"noncommunication",3
16955,2013,17,"Health and Consumers","SANCO",20,"Latvia","LV",1,"noncommunication",1
16957,2013,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1,"noncommunication",2
16959,2013,17,"Health and Consumers","SANCO",22,"Malta","MT",1,"noncommunication",2
16961,2013,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"noncommunication",1
16965,2013,17,"Health and Consumers","SANCO",25,"Slovenia","SI",1,"noncommunication",4
16967,2013,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",1,"noncommunication",1
16969,2013,17,"Health and Consumers","SANCO",27,"Romania","RO",1,"noncommunication",1
16974,2013,18,"Health and Food Safety","SANTE",1,"Belgium","BE",2,"nonconformity",1
16976,2013,18,"Health and Food Safety","SANTE",2,"France","FR",2,"nonconformity",1
16978,2013,18,"Health and Food Safety","SANTE",3,"Germany","DE",2,"nonconformity",2
16979,2013,18,"Health and Food Safety","SANTE",4,"Italy","IT",1,"noncommunication",1
16985,2013,18,"Health and Food Safety","SANTE",7,"Denmark","DK",1,"noncommunication",1
16987,2013,18,"Health and Food Safety","SANTE",8,"Ireland","IE",1,"noncommunication",1
16988,2013,18,"Health and Food Safety","SANTE",8,"Ireland","IE",2,"nonconformity",1
16992,2013,18,"Health and Food Safety","SANTE",10,"Greece","EL",2,"nonconformity",1
16993,2013,18,"Health and Food Safety","SANTE",11,"Portugal","PT",1,"noncommunication",1
16994,2013,18,"Health and Food Safety","SANTE",11,"Portugal","PT",2,"nonconformity",2
17000,2013,18,"Health and Food Safety","SANTE",14,"Finland","FI",2,"nonconformity",1
17004,2013,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",2,"nonconformity",1
17006,2013,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",2,"nonconformity",1
17017,2013,18,"Health and Food Safety","SANTE",23,"Poland","PL",1,"noncommunication",1
17018,2013,18,"Health and Food Safety","SANTE",23,"Poland","PL",2,"nonconformity",2
17022,2013,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",2,"nonconformity",1
17085,2013,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",1
17095,2013,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",1,"noncommunication",2
17097,2013,20,"Internal Market and Services","MARKT",7,"Denmark","DK",1,"noncommunication",1
17101,2013,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"noncommunication",3
17102,2013,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",2,"nonconformity",1
17103,2013,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"noncommunication",1
17105,2013,20,"Internal Market and Services","MARKT",11,"Portugal","PT",1,"noncommunication",1
17107,2013,20,"Internal Market and Services","MARKT",12,"Spain","ES",1,"noncommunication",1
17108,2013,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",2
17109,2013,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",1
17111,2013,20,"Internal Market and Services","MARKT",14,"Finland","FI",1,"noncommunication",1
17113,2013,20,"Internal Market and Services","MARKT",15,"Sweden","SE",1,"noncommunication",1
17115,2013,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",1,"noncommunication",4
17117,2013,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",1,"noncommunication",1
17119,2013,20,"Internal Market and Services","MARKT",18,"Estonia","EE",1,"noncommunication",1
17121,2013,20,"Internal Market and Services","MARKT",19,"Hungary","HU",1,"noncommunication",1
17122,2013,20,"Internal Market and Services","MARKT",19,"Hungary","HU",2,"nonconformity",1
17123,2013,20,"Internal Market and Services","MARKT",20,"Latvia","LV",1,"noncommunication",1
17125,2013,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",1,"noncommunication",2
17126,2013,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",2,"nonconformity",1
17129,2013,20,"Internal Market and Services","MARKT",23,"Poland","PL",1,"noncommunication",1
17131,2013,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",1,"noncommunication",1
17133,2013,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",1,"noncommunication",1
17135,2013,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",1,"noncommunication",2
17137,2013,20,"Internal Market and Services","MARKT",27,"Romania","RO",1,"noncommunication",2
17142,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"Belgium","BE",2,"nonconformity",1
17144,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",2,"nonconformity",1
17145,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",1,"noncommunication",1
17146,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",2,"nonconformity",3
17147,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",1,"noncommunication",1
17148,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",2,"nonconformity",3
17149,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",5,"Luxembourg","LU",1,"noncommunication",1
17152,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",6,"Netherlands","NL",2,"nonconformity",1
17155,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",8,"Ireland","IE",1,"noncommunication",1
17156,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",8,"Ireland","IE",2,"nonconformity",1
17164,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",2,"nonconformity",1
17165,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",1,"noncommunication",1
17166,2013,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",2,"nonconformity",1
