"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_cases"
7045,2011,25,"Migration and Home Affairs","HOME",7,"Denmark","DK",1
7047,2011,25,"Migration and Home Affairs","HOME",9,"United Kingdom","UK",1
7048,2011,25,"Migration and Home Affairs","HOME",10,"Greece","EL",4
7049,2011,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",3
7050,2011,25,"Migration and Home Affairs","HOME",12,"Spain","ES",1
7051,2011,25,"Migration and Home Affairs","HOME",13,"Austria","AT",4
7052,2011,25,"Migration and Home Affairs","HOME",14,"Finland","FI",4
7053,2011,25,"Migration and Home Affairs","HOME",15,"Sweden","SE",3
7054,2011,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",4
7055,2011,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",2
7057,2011,25,"Migration and Home Affairs","HOME",19,"Hungary","HU",3
7058,2011,25,"Migration and Home Affairs","HOME",20,"Latvia","LV",2
7059,2011,25,"Migration and Home Affairs","HOME",21,"Lithuania","LT",4
7060,2011,25,"Migration and Home Affairs","HOME",22,"Malta","MT",4
7061,2011,25,"Migration and Home Affairs","HOME",23,"Poland","PL",3
7062,2011,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",1
7063,2011,25,"Migration and Home Affairs","HOME",25,"Slovenia","SI",4
7064,2011,25,"Migration and Home Affairs","HOME",26,"Bulgaria","BG",3
7065,2011,25,"Migration and Home Affairs","HOME",27,"Romania","RO",4
7066,2011,26,"Mobility and Transport","MOVE",1,"Belgium","BE",10
7067,2011,26,"Mobility and Transport","MOVE",2,"France","FR",11
7068,2011,26,"Mobility and Transport","MOVE",3,"Germany","DE",10
7069,2011,26,"Mobility and Transport","MOVE",4,"Italy","IT",11
7070,2011,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",11
7071,2011,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",6
7072,2011,26,"Mobility and Transport","MOVE",7,"Denmark","DK",7
7073,2011,26,"Mobility and Transport","MOVE",8,"Ireland","IE",7
7074,2011,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",15
7075,2011,26,"Mobility and Transport","MOVE",10,"Greece","EL",12
7076,2011,26,"Mobility and Transport","MOVE",11,"Portugal","PT",13
7077,2011,26,"Mobility and Transport","MOVE",12,"Spain","ES",5
7078,2011,26,"Mobility and Transport","MOVE",13,"Austria","AT",14
7079,2011,26,"Mobility and Transport","MOVE",14,"Finland","FI",13
7080,2011,26,"Mobility and Transport","MOVE",15,"Sweden","SE",6
7081,2011,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",12
7082,2011,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",11
7083,2011,26,"Mobility and Transport","MOVE",18,"Estonia","EE",10
7084,2011,26,"Mobility and Transport","MOVE",19,"Hungary","HU",13
7085,2011,26,"Mobility and Transport","MOVE",20,"Latvia","LV",4
7086,2011,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",10
7087,2011,26,"Mobility and Transport","MOVE",22,"Malta","MT",11
7088,2011,26,"Mobility and Transport","MOVE",23,"Poland","PL",13
7089,2011,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",8
7090,2011,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",9
7091,2011,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",11
7092,2011,26,"Mobility and Transport","MOVE",27,"Romania","RO",8
7147,2011,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",2
7148,2011,29,"Taxation and Customs Union","TAXUD",2,"France","FR",5
7149,2011,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",4
7150,2011,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",6
7151,2011,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",5
7153,2011,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",3
7154,2011,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",2
7155,2011,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",5
7156,2011,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",4
7157,2011,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",6
7158,2011,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",5
7159,2011,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",1
7160,2011,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",2
7162,2011,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",3
7163,2011,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",3
7165,2011,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",6
7168,2011,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",4
7170,2011,29,"Taxation and Customs Union","TAXUD",24,"Slovakia","SK",1
7171,2011,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",1
7173,2011,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",4
7202,2012,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1
7228,2012,2,"Budget","BUDG",1,"Belgium","BE",1
7255,2012,3,"Climate Action","CLIMA",1,"Belgium","BE",3
7257,2012,3,"Climate Action","CLIMA",3,"Germany","DE",1
7258,2012,3,"Climate Action","CLIMA",4,"Italy","IT",1
7263,2012,3,"Climate Action","CLIMA",9,"United Kingdom","UK",1
7264,2012,3,"Climate Action","CLIMA",10,"Greece","EL",3
7266,2012,3,"Climate Action","CLIMA",12,"Spain","ES",1
7267,2012,3,"Climate Action","CLIMA",13,"Austria","AT",2
7273,2012,3,"Climate Action","CLIMA",19,"Hungary","HU",1
7277,2012,3,"Climate Action","CLIMA",23,"Poland","PL",2
7278,2012,3,"Climate Action","CLIMA",24,"Slovakia","SK",1
7280,2012,3,"Climate Action","CLIMA",26,"Bulgaria","BG",1
7281,2012,3,"Climate Action","CLIMA",27,"Romania","RO",2
7282,2012,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1
7285,2012,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",1
7287,2012,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",1
7290,2012,4,"Communication Networks, Content and Technology","CONNECT",9,"United Kingdom","UK",1
7293,2012,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",1
7295,2012,4,"Communication Networks, Content and Technology","CONNECT",14,"Finland","FI",1
7298,2012,4,"Communication Networks, Content and Technology","CONNECT",17,"Czech Republic","CZ",1
7300,2012,4,"Communication Networks, Content and Technology","CONNECT",19,"Hungary","HU",2
7305,2012,4,"Communication Networks, Content and Technology","CONNECT",24,"Slovakia","SK",1
7307,2012,4,"Communication Networks, Content and Technology","CONNECT",26,"Bulgaria","BG",2
7312,2012,5,"Competition","COMP",4,"Italy","IT",2
7395,2012,8,"Education, Youth, Sport and Culture","EAC",6,"Netherlands","NL",1
7413,2012,8,"Education, Youth, Sport and Culture","EAC",24,"Slovakia","SK",1
7417,2012,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",2
7418,2012,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",3
7420,2012,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",3
7421,2012,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",2
7422,2012,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",1
7423,2012,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1
7424,2012,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",2
7425,2012,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",2
7426,2012,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",3
7427,2012,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",2
7428,2012,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",1
7429,2012,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",2
7430,2012,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",2
7431,2012,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",1
7432,2012,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",2
7433,2012,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",1
7434,2012,9,"Employment, Social Affairs and Inclusion","EMPL",18,"Estonia","EE",1
7438,2012,9,"Employment, Social Affairs and Inclusion","EMPL",22,"Malta","MT",1
7442,2012,9,"Employment, Social Affairs and Inclusion","EMPL",26,"Bulgaria","BG",1
7443,2012,9,"Employment, Social Affairs and Inclusion","EMPL",27,"Romania","RO",1
7444,2012,10,"Energy","ENER",1,"Belgium","BE",1
7445,2012,10,"Energy","ENER",2,"France","FR",1
7446,2012,10,"Energy","ENER",3,"Germany","DE",1
7447,2012,10,"Energy","ENER",4,"Italy","IT",1
7448,2012,10,"Energy","ENER",5,"Luxembourg","LU",1
7449,2012,10,"Energy","ENER",6,"Netherlands","NL",1
7452,2012,10,"Energy","ENER",9,"United Kingdom","UK",2
7453,2012,10,"Energy","ENER",10,"Greece","EL",1
7454,2012,10,"Energy","ENER",11,"Portugal","PT",1
7455,2012,10,"Energy","ENER",12,"Spain","ES",1
7456,2012,10,"Energy","ENER",13,"Austria","AT",1
7457,2012,10,"Energy","ENER",14,"Finland","FI",1
7459,2012,10,"Energy","ENER",16,"Cyprus","CY",1
7460,2012,10,"Energy","ENER",17,"Czech Republic","CZ",2
7461,2012,10,"Energy","ENER",18,"Estonia","EE",1
7462,2012,10,"Energy","ENER",19,"Hungary","HU",1
7463,2012,10,"Energy","ENER",20,"Latvia","LV",1
7464,2012,10,"Energy","ENER",21,"Lithuania","LT",2
7465,2012,10,"Energy","ENER",22,"Malta","MT",1
7466,2012,10,"Energy","ENER",23,"Poland","PL",1
7467,2012,10,"Energy","ENER",24,"Slovakia","SK",1
7468,2012,10,"Energy","ENER",25,"Slovenia","SI",1
7469,2012,10,"Energy","ENER",26,"Bulgaria","BG",2
7470,2012,10,"Energy","ENER",27,"Romania","RO",3
7471,2012,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",1
7474,2012,11,"Enterprise and Industry","ENTR",4,"Italy","IT",1
7476,2012,11,"Enterprise and Industry","ENTR",6,"Netherlands","NL",1
7477,2012,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",1
7478,2012,11,"Enterprise and Industry","ENTR",8,"Ireland","IE",1
7479,2012,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",3
7480,2012,11,"Enterprise and Industry","ENTR",10,"Greece","EL",2
7481,2012,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",2
7482,2012,11,"Enterprise and Industry","ENTR",12,"Spain","ES",1
7483,2012,11,"Enterprise and Industry","ENTR",13,"Austria","AT",2
7484,2012,11,"Enterprise and Industry","ENTR",14,"Finland","FI",2
7486,2012,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",1
7487,2012,11,"Enterprise and Industry","ENTR",17,"Czech Republic","CZ",1
7489,2012,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",1
7490,2012,11,"Enterprise and Industry","ENTR",20,"Latvia","LV",2
7491,2012,11,"Enterprise and Industry","ENTR",21,"Lithuania","LT",1
7495,2012,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",1
7498,2012,12,"Environment","ENV",1,"Belgium","BE",1
7499,2012,12,"Environment","ENV",2,"France","FR",6
7500,2012,12,"Environment","ENV",3,"Germany","DE",6
7501,2012,12,"Environment","ENV",4,"Italy","IT",13
7502,2012,12,"Environment","ENV",5,"Luxembourg","LU",1
7503,2012,12,"Environment","ENV",6,"Netherlands","NL",1
7504,2012,12,"Environment","ENV",7,"Denmark","DK",1
7505,2012,12,"Environment","ENV",8,"Ireland","IE",1
7506,2012,12,"Environment","ENV",9,"United Kingdom","UK",7
7507,2012,12,"Environment","ENV",10,"Greece","EL",9
7508,2012,12,"Environment","ENV",11,"Portugal","PT",10
7509,2012,12,"Environment","ENV",12,"Spain","ES",10
7510,2012,12,"Environment","ENV",13,"Austria","AT",6
7511,2012,12,"Environment","ENV",14,"Finland","FI",5
7512,2012,12,"Environment","ENV",15,"Sweden","SE",4
7513,2012,12,"Environment","ENV",16,"Cyprus","CY",3
7514,2012,12,"Environment","ENV",17,"Czech Republic","CZ",2
7515,2012,12,"Environment","ENV",18,"Estonia","EE",5
7516,2012,12,"Environment","ENV",19,"Hungary","HU",6
7517,2012,12,"Environment","ENV",20,"Latvia","LV",5
7519,2012,12,"Environment","ENV",22,"Malta","MT",6
7520,2012,12,"Environment","ENV",23,"Poland","PL",3
7521,2012,12,"Environment","ENV",24,"Slovakia","SK",5
7522,2012,12,"Environment","ENV",25,"Slovenia","SI",7
7523,2012,12,"Environment","ENV",26,"Bulgaria","BG",5
7524,2012,12,"Environment","ENV",27,"Romania","RO",5
7537,2012,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",1
7611,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",1
7614,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",1
7629,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",1
7631,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",1
7633,2012,17,"Health and Consumers","SANCO",1,"Belgium","BE",4
7634,2012,17,"Health and Consumers","SANCO",2,"France","FR",3
7635,2012,17,"Health and Consumers","SANCO",3,"Germany","DE",2
7636,2012,17,"Health and Consumers","SANCO",4,"Italy","IT",10
7637,2012,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",2
7638,2012,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2
7639,2012,17,"Health and Consumers","SANCO",7,"Denmark","DK",7
7640,2012,17,"Health and Consumers","SANCO",8,"Ireland","IE",3
7641,2012,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",4
7642,2012,17,"Health and Consumers","SANCO",10,"Greece","EL",1
7643,2012,17,"Health and Consumers","SANCO",11,"Portugal","PT",6
7644,2012,17,"Health and Consumers","SANCO",12,"Spain","ES",5
7645,2012,17,"Health and Consumers","SANCO",13,"Austria","AT",6
7646,2012,17,"Health and Consumers","SANCO",14,"Finland","FI",5
7647,2012,17,"Health and Consumers","SANCO",15,"Sweden","SE",1
7648,2012,17,"Health and Consumers","SANCO",16,"Cyprus","CY",7
7649,2012,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",4
7651,2012,17,"Health and Consumers","SANCO",19,"Hungary","HU",8
7652,2012,17,"Health and Consumers","SANCO",20,"Latvia","LV",5
7653,2012,17,"Health and Consumers","SANCO",21,"Lithuania","LT",3
7654,2012,17,"Health and Consumers","SANCO",22,"Malta","MT",6
7655,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",5
7656,2012,17,"Health and Consumers","SANCO",24,"Slovakia","SK",1
7657,2012,17,"Health and Consumers","SANCO",25,"Slovenia","SI",5
7658,2012,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",4
7659,2012,17,"Health and Consumers","SANCO",27,"Romania","RO",3
7661,2012,18,"Health and Food Safety","SANTE",2,"France","FR",1
7664,2012,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",1
7666,2012,18,"Health and Food Safety","SANTE",7,"Denmark","DK",1
7682,2012,18,"Health and Food Safety","SANTE",23,"Poland","PL",1
7684,2012,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",1
7686,2012,18,"Health and Food Safety","SANTE",27,"Romania","RO",1
7714,2012,20,"Internal Market and Services","MARKT",1,"Belgium","BE",3
7715,2012,20,"Internal Market and Services","MARKT",2,"France","FR",2
7716,2012,20,"Internal Market and Services","MARKT",3,"Germany","DE",1
7717,2012,20,"Internal Market and Services","MARKT",4,"Italy","IT",2
7718,2012,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1
7720,2012,20,"Internal Market and Services","MARKT",7,"Denmark","DK",3
7721,2012,20,"Internal Market and Services","MARKT",8,"Ireland","IE",1
7722,2012,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",2
7723,2012,20,"Internal Market and Services","MARKT",10,"Greece","EL",4
7724,2012,20,"Internal Market and Services","MARKT",11,"Portugal","PT",3
7725,2012,20,"Internal Market and Services","MARKT",12,"Spain","ES",3
7726,2012,20,"Internal Market and Services","MARKT",13,"Austria","AT",2
7727,2012,20,"Internal Market and Services","MARKT",14,"Finland","FI",2
7728,2012,20,"Internal Market and Services","MARKT",15,"Sweden","SE",1
7729,2012,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",4
7730,2012,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",2
7731,2012,20,"Internal Market and Services","MARKT",18,"Estonia","EE",1
7732,2012,20,"Internal Market and Services","MARKT",19,"Hungary","HU",3
7733,2012,20,"Internal Market and Services","MARKT",20,"Latvia","LV",2
7734,2012,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",2
7735,2012,20,"Internal Market and Services","MARKT",22,"Malta","MT",2
7736,2012,20,"Internal Market and Services","MARKT",23,"Poland","PL",4
7737,2012,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",2
7738,2012,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",2
7739,2012,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",3
7740,2012,20,"Internal Market and Services","MARKT",27,"Romania","RO",4
7742,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",4
7743,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",3
7744,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",2
7752,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",1
7759,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",1
7763,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",1
7768,2012,22,"Justice and Consumers","JUST",1,"Belgium","BE",2
7769,2012,22,"Justice and Consumers","JUST",2,"France","FR",2
7770,2012,22,"Justice and Consumers","JUST",3,"Germany","DE",1
7771,2012,22,"Justice and Consumers","JUST",4,"Italy","IT",3
7773,2012,22,"Justice and Consumers","JUST",6,"Netherlands","NL",2
7774,2012,22,"Justice and Consumers","JUST",7,"Denmark","DK",1
7776,2012,22,"Justice and Consumers","JUST",9,"United Kingdom","UK",2
7777,2012,22,"Justice and Consumers","JUST",10,"Greece","EL",1
7778,2012,22,"Justice and Consumers","JUST",11,"Portugal","PT",1
7779,2012,22,"Justice and Consumers","JUST",12,"Spain","ES",2
7780,2012,22,"Justice and Consumers","JUST",13,"Austria","AT",2
7782,2012,22,"Justice and Consumers","JUST",15,"Sweden","SE",1
7783,2012,22,"Justice and Consumers","JUST",16,"Cyprus","CY",1
7784,2012,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",2
7786,2012,22,"Justice and Consumers","JUST",19,"Hungary","HU",2
7787,2012,22,"Justice and Consumers","JUST",20,"Latvia","LV",1
7788,2012,22,"Justice and Consumers","JUST",21,"Lithuania","LT",1
7791,2012,22,"Justice and Consumers","JUST",24,"Slovakia","SK",3
7793,2012,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",2
7794,2012,22,"Justice and Consumers","JUST",27,"Romania","RO",2
7821,2012,23,"Legal Service","SJ",27,"Romania","RO",1
7823,2012,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1
7846,2012,24,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",1
7848,2012,24,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",1
7849,2012,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",1
7852,2012,25,"Migration and Home Affairs","HOME",4,"Italy","IT",1
7861,2012,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1
7862,2012,25,"Migration and Home Affairs","HOME",14,"Finland","FI",1
7865,2012,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",2
7866,2012,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",1
7867,2012,25,"Migration and Home Affairs","HOME",19,"Hungary","HU",1
7871,2012,25,"Migration and Home Affairs","HOME",23,"Poland","PL",1
7872,2012,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",2
7876,2012,26,"Mobility and Transport","MOVE",1,"Belgium","BE",9
7877,2012,26,"Mobility and Transport","MOVE",2,"France","FR",5
7878,2012,26,"Mobility and Transport","MOVE",3,"Germany","DE",7
7879,2012,26,"Mobility and Transport","MOVE",4,"Italy","IT",10
7880,2012,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",6
7881,2012,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",3
7882,2012,26,"Mobility and Transport","MOVE",7,"Denmark","DK",5
7883,2012,26,"Mobility and Transport","MOVE",8,"Ireland","IE",4
7884,2012,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",7
7885,2012,26,"Mobility and Transport","MOVE",10,"Greece","EL",8
7886,2012,26,"Mobility and Transport","MOVE",11,"Portugal","PT",10
7887,2012,26,"Mobility and Transport","MOVE",12,"Spain","ES",6
7888,2012,26,"Mobility and Transport","MOVE",13,"Austria","AT",8
7889,2012,26,"Mobility and Transport","MOVE",14,"Finland","FI",8
7890,2012,26,"Mobility and Transport","MOVE",15,"Sweden","SE",2
7891,2012,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",7
7892,2012,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",4
7893,2012,26,"Mobility and Transport","MOVE",18,"Estonia","EE",3
7894,2012,26,"Mobility and Transport","MOVE",19,"Hungary","HU",8
7895,2012,26,"Mobility and Transport","MOVE",20,"Latvia","LV",2
7896,2012,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",4
7897,2012,26,"Mobility and Transport","MOVE",22,"Malta","MT",5
7898,2012,26,"Mobility and Transport","MOVE",23,"Poland","PL",6
7899,2012,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",2
7900,2012,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",7
7901,2012,26,"Mobility and Transport","MOVE",26,"Bulgaria","BG",4
7902,2012,26,"Mobility and Transport","MOVE",27,"Romania","RO",5
7957,2012,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",3
7958,2012,29,"Taxation and Customs Union","TAXUD",2,"France","FR",5
7959,2012,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",5
7960,2012,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",5
7961,2012,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",5
7962,2012,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",1
7963,2012,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",3
7965,2012,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",1
7966,2012,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",4
7967,2012,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",4
7969,2012,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",1
7970,2012,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",1
7972,2012,29,"Taxation and Customs Union","TAXUD",16,"Cyprus","CY",1
7973,2012,29,"Taxation and Customs Union","TAXUD",17,"Czech Republic","CZ",1
7974,2012,29,"Taxation and Customs Union","TAXUD",18,"Estonia","EE",1
7975,2012,29,"Taxation and Customs Union","TAXUD",19,"Hungary","HU",4
7976,2012,29,"Taxation and Customs Union","TAXUD",20,"Latvia","LV",1
7978,2012,29,"Taxation and Customs Union","TAXUD",22,"Malta","MT",1
7979,2012,29,"Taxation and Customs Union","TAXUD",23,"Poland","PL",1
7981,2012,29,"Taxation and Customs Union","TAXUD",25,"Slovenia","SI",2
7982,2012,29,"Taxation and Customs Union","TAXUD",26,"Bulgaria","BG",1
7983,2012,29,"Taxation and Customs Union","TAXUD",27,"Romania","RO",1
8011,2013,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1
8012,2013,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1
8014,2013,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2
8026,2013,1,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1
8042,2013,2,"Budget","BUDG",4,"Italy","IT",1
8044,2013,2,"Budget","BUDG",6,"Netherlands","NL",1
8047,2013,2,"Budget","BUDG",9,"United Kingdom","UK",1
8067,2013,3,"Climate Action","CLIMA",1,"Belgium","BE",1
8068,2013,3,"Climate Action","CLIMA",2,"France","FR",1
8069,2013,3,"Climate Action","CLIMA",3,"Germany","DE",1
8070,2013,3,"Climate Action","CLIMA",4,"Italy","IT",1
8072,2013,3,"Climate Action","CLIMA",6,"Netherlands","NL",1
8076,2013,3,"Climate Action","CLIMA",10,"Greece","EL",1
8077,2013,3,"Climate Action","CLIMA",11,"Portugal","PT",1
8085,2013,3,"Climate Action","CLIMA",19,"Hungary","HU",1
8086,2013,3,"Climate Action","CLIMA",20,"Latvia","LV",1
8087,2013,3,"Climate Action","CLIMA",21,"Lithuania","LT",1
8089,2013,3,"Climate Action","CLIMA",23,"Poland","PL",1
8090,2013,3,"Climate Action","CLIMA",24,"Slovakia","SK",1
8091,2013,3,"Climate Action","CLIMA",25,"Slovenia","SI",1
8092,2013,3,"Climate Action","CLIMA",26,"Bulgaria","BG",1
8093,2013,3,"Climate Action","CLIMA",27,"Romania","RO",1
8095,2013,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1
8098,2013,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",2
8099,2013,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2
8109,2013,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",1
8114,2013,4,"Communication Networks, Content and Technology","CONNECT",20,"Latvia","LV",1
8115,2013,4,"Communication Networks, Content and Technology","CONNECT",21,"Lithuania","LT",1
8116,2013,4,"Communication Networks, Content and Technology","CONNECT",22,"Malta","MT",1
8117,2013,4,"Communication Networks, Content and Technology","CONNECT",23,"Poland","PL",1
8129,2013,5,"Competition","COMP",7,"Denmark","DK",1
8141,2013,5,"Competition","COMP",19,"Hungary","HU",1
8235,2013,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",1
8236,2013,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",3
8237,2013,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",3
8238,2013,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",2
8239,2013,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",1
8240,2013,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",1
8241,2013,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1
8242,2013,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",1
8245,2013,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",1
8246,2013,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",4
8247,2013,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",3
8248,2013,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",1
8250,2013,9,"Employment, Social Affairs and Inclusion","EMPL",16,"Cyprus","CY",1
8251,2013,9,"Employment, Social Affairs and Inclusion","EMPL",17,"Czech Republic","CZ",2
8253,2013,9,"Employment, Social Affairs and Inclusion","EMPL",19,"Hungary","HU",1
